Transaction_Date,Branch,Account_Code,Account_Name,Account_Type,Credit,Debit,Journal_Source
2026-01-23,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",5,JustEat,Revenue,250.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",6,JustEat,Revenue,250.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",7,Deliveroo,Revenue,20.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",8,Uber,Revenue,100.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",1,Own,Revenue,400.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",2,Own,Revenue,400.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",5,JustEat,Revenue,250.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",6,JustEat,Revenue,250.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",7,Deliveroo,Revenue,20.00,0.00,"Sales Entry"
2026-01-23,"Crown Fish Bar",8,Uber,Revenue,100.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",1,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",2,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",5,JustEat,Revenue,185.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",6,JustEat,Revenue,185.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",8,Uber,Revenue,140.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",1,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",2,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",5,JustEat,Revenue,185.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",6,JustEat,Revenue,185.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2026-01-22,"Crown Fish Bar",8,Uber,Revenue,140.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",1,Own,Revenue,300.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",2,Own,Revenue,300.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",5,JustEat,Revenue,160.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",6,JustEat,Revenue,160.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",8,Uber,Revenue,40.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",1,Own,Revenue,300.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",2,Own,Revenue,300.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",5,JustEat,Revenue,160.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",6,JustEat,Revenue,160.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2026-01-21,"Crown Fish Bar",8,Uber,Revenue,40.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",1,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",2,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",5,JustEat,Revenue,220.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",6,JustEat,Revenue,220.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",7,Deliveroo,Revenue,25.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",8,Uber,Revenue,140.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",1,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",2,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",5,JustEat,Revenue,220.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",6,JustEat,Revenue,220.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",7,Deliveroo,Revenue,25.00,0.00,"Sales Entry"
2026-01-20,"Crown Fish Bar",8,Uber,Revenue,140.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",1,Own,Revenue,200.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",2,Own,Revenue,200.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",5,JustEat,Revenue,200.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",6,JustEat,Revenue,200.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",8,Uber,Revenue,90.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",1,Own,Revenue,200.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",2,Own,Revenue,200.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",5,JustEat,Revenue,200.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",6,JustEat,Revenue,200.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",8,Uber,Revenue,90.00,0.00,"Sales Entry"
2026-01-19,"Crown Fish Bar",101,"Cost of Sales","Direct Expense",0.00,1300.00,"Expense Entry"
2026-01-19,"Crown Fish Bar",102,"Cost of Labour","Direct Expense",0.00,1400.00,"Expense Entry"
2026-01-19,"Crown Fish Bar",103,"Admin Exp","Operating Expense",0.00,575.00,"Expense Entry"
2026-01-19,"Crown Fish Bar",105,"AD - Uber","Operating Expense",0.00,35.00,"Expense Entry"
2026-01-19,"Crown Fish Bar",106,"AD - JE","Operating Expense",0.00,66.00,"Expense Entry"
2026-01-19,"Crown Fish Bar",109,"Sale - Deliveroo","Direct Expense",0.00,109.20,"Expense Entry"
2026-01-19,"Crown Fish Bar",111,"Sale - JE","Direct Expense",0.00,466.20,"Expense Entry"
2026-01-19,"Crown Fish Bar",110,"Sale - Uber","Direct Expense",0.00,281.40,"Expense Entry"
2026-01-18,"Crown Fish Bar",1,Own,Revenue,100.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",2,Own,Revenue,100.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",5,JustEat,Revenue,50.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",6,JustEat,Revenue,50.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",7,Deliveroo,Revenue,20.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",8,Uber,Revenue,190.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",1,Own,Revenue,100.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",2,Own,Revenue,100.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",5,JustEat,Revenue,50.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",6,JustEat,Revenue,50.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",7,Deliveroo,Revenue,20.00,0.00,"Sales Entry"
2026-01-18,"Crown Fish Bar",8,Uber,Revenue,190.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",1,Own,Revenue,170.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",2,Own,Revenue,170.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",5,JustEat,Revenue,245.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",6,JustEat,Revenue,245.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",7,Deliveroo,Revenue,35.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",8,Uber,Revenue,130.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",1,Own,Revenue,170.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",2,Own,Revenue,170.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",5,JustEat,Revenue,245.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",6,JustEat,Revenue,245.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",7,Deliveroo,Revenue,35.00,0.00,"Sales Entry"
2026-01-17,"Crown Fish Bar",8,Uber,Revenue,130.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",1,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",2,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",5,JustEat,Revenue,150.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",6,JustEat,Revenue,150.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",8,Uber,Revenue,120.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",1,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",2,Own,Revenue,330.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",5,JustEat,Revenue,150.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",6,JustEat,Revenue,150.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2026-01-16,"Crown Fish Bar",8,Uber,Revenue,120.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",1,Own,Revenue,300.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",2,Own,Revenue,300.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",5,JustEat,Revenue,200.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",6,JustEat,Revenue,200.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",7,Deliveroo,Revenue,20.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",8,Uber,Revenue,130.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",1,Own,Revenue,300.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",2,Own,Revenue,300.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",5,JustEat,Revenue,200.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",6,JustEat,Revenue,200.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",7,Deliveroo,Revenue,20.00,0.00,"Sales Entry"
2026-01-15,"Crown Fish Bar",8,Uber,Revenue,130.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",1,Own,Revenue,260.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",2,Own,Revenue,260.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",5,JustEat,Revenue,80.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",6,JustEat,Revenue,80.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",7,Deliveroo,Revenue,55.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",8,Uber,Revenue,140.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",1,Own,Revenue,260.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",2,Own,Revenue,260.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",5,JustEat,Revenue,80.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",6,JustEat,Revenue,80.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",7,Deliveroo,Revenue,55.00,0.00,"Sales Entry"
2026-01-14,"Crown Fish Bar",8,Uber,Revenue,140.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",1,Own,Revenue,260.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",2,Own,Revenue,260.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",5,JustEat,Revenue,130.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",6,JustEat,Revenue,130.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",7,Deliveroo,Revenue,80.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",8,Uber,Revenue,80.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",1,Own,Revenue,260.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",2,Own,Revenue,260.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",5,JustEat,Revenue,130.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",6,JustEat,Revenue,130.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",7,Deliveroo,Revenue,80.00,0.00,"Sales Entry"
2026-01-13,"Crown Fish Bar",8,Uber,Revenue,80.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",8,Uber,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",101,"Cost of Sales","Direct Expense",0.00,1300.00,"Expense Entry"
2026-01-12,"Crown Fish Bar",102,"Cost of Labour","Direct Expense",0.00,1400.00,"Expense Entry"
2026-01-12,"Crown Fish Bar",103,"Admin Exp","Operating Expense",0.00,575.00,"Expense Entry"
2026-01-12,"Crown Fish Bar",105,"AD - Uber","Operating Expense",0.00,35.00,"Expense Entry"
2026-01-12,"Crown Fish Bar",106,"AD - JE","Operating Expense",0.00,66.00,"Expense Entry"
2026-01-12,"Crown Fish Bar",109,"Sale - Deliveroo","Direct Expense",0.00,111.30,"Expense Entry"
2026-01-12,"Crown Fish Bar",111,"Sale - JE","Direct Expense",0.00,478.80,"Expense Entry"
2026-01-12,"Crown Fish Bar",110,"Sale - Uber","Direct Expense",0.00,331.80,"Expense Entry"
2026-01-12,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2026-01-12,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
